id	logFC	AveExpr	t	P.Value	adj.P.Val	B
LY6H	0.0242532902298835	6.31363358490566	0.266158181627727	0.791099419466738	0.916256335170444	-6.18297687636847
EDA	-0.0132473606321843	7.33301773584906	-0.265531079641503	0.791579947386757	0.916662960394971	-6.18313975098184
CACNA1B	-0.0132636034482747	6.94535405660377	-0.265229496768808	0.791811069545227	0.916662960394971	-6.18321794340255
AGXT	-0.0250907658045971	6.77238513207547	-0.265126747811095	0.791889816907734	0.916662960394971	-6.18324456323434
TAC1	0.0443815014367805	5.59708150943396	0.265088640442765	0.791919023157475	0.916662960394971	-6.18325443333956
KCNJ8	-0.0217558534482789	6.49092860377359	-0.264682899175211	0.792230009976158	0.916839518761803	-6.18335943574605
IFNGR2	-0.0247236508620734	12.1764263396226	-0.264583944322474	0.792305860642228	0.916839518761803	-6.18338502009165
MFAP3	0.013170262931034	7.69119524528302	0.263962976427822	0.792781889710299	0.917254741110704	-6.18354535081815
NEU3	0.0185810574712626	5.48316766037736	0.263451660048594	0.793173920360803	0.917572668254789	-6.18367708799929
HCRTR1	0.0117823534482753	5.83872069811321	0.262816975064539	0.793660613456105	0.91757945703644	-6.18384025586578
APC	0.013109561781607	7.16346669811321	0.262814162385756	0.793662770475829	0.91757945703644	-6.18384097808909
CD36	0.0467824568965529	7.43873969811321	0.26273972733343	0.793719854681071	0.91757945703644	-6.18386008828754
TAGLN3	0.0167212801724146	6.40872775471698	0.262588329404059	0.793835965180894	0.91757945703644	-6.18389894100999
DGKE	0.0340960919540221	5.63161201886792	0.26244376712871	0.793946837642969	0.91757945703644	-6.18393601867543
ABTB2	0.0355188721264339	7.37029939622642	0.262399938647255	0.793980452870632	0.91757945703644	-6.18394725588211
ALOX12B	0.0203472212643652	6.84694530188679	0.262278465012553	0.794073621827855	0.91757945703644	-6.18397839078518
FOSL1	-0.0214523606321873	7.79024720754717	-0.262220906942571	0.794117769295656	0.91757945703644	-6.18399313847103
DLAT	-0.0202078089080464	7.07454418867925	-0.262065252009511	0.794237161179855	0.917581934365743	-6.184033004632
FUT8	-0.0277242399425299	6.6108579245283	-0.261710414508414	0.794509350422451	0.917760911646657	-6.18412379693783
ATP6V1F	-0.0177002385057499	10.5812785471698	-0.261532704229875	0.794645678330036	0.917762548384133	-6.18416922156967
CHI3L2	0.0448432313218383	7.74626732075472	0.261402835595149	0.794745309276676	0.917762548384133	-6.18420239790612
NR1H4	0.0199137729885042	5.44624513207547	0.261057672380155	0.795010123857748	0.91793290488503	-6.18429049365886
PLCE1	-0.0242263103448295	6.17847209433962	-0.26065617172171	0.795318191923023	0.918049113551094	-6.18439282229734
CNOT4	0.0149640287356352	8.38268969811321	0.260620732286716	0.795345385877386	0.918049113551094	-6.18440184703875
LDB2	0.0228516695402297	6.49984966037736	0.260466719052197	0.795463568742927	0.918050123725431	-6.18444105267895
C8B	0.0257645632183907	6.3248429245283	0.260196775081827	0.79567072329508	0.918153801313373	-6.18450971390366
AHR	0.0280734238505769	10.8987964716981	0.259967835649567	0.795846422627435	0.918155297029434	-6.18456788982082
LRPAP1	-0.0229720617816156	9.54842033962264	-0.259889346132555	0.795906661774557	0.918155297029434	-6.18458782307417
TRIM31	0.0282962356321814	6.16582767924528	0.259341622066377	0.796327063887866	0.918504878701022	-6.18472675632801
MSH2	-0.022932550287357	7.04455079245283	-0.258980419810502	0.796604335606983	0.918577759639148	-6.18481821730473
PRUNE	0.0257330502873554	7.79568505660377	0.258953500875458	0.796625000596844	0.918577759639148	-6.18482502842808
MAZ	-0.0263817341954056	8.24281816981132	-0.258795598992385	0.796746220852592	0.918582192750793	-6.18486496709501
ATOX1	-0.0208439784482781	10.2088746792453	-0.258070864636334	0.797302659300619	0.919088321061518	-6.18504796493009
PTGER3	0.011865054597699	6.36594628301887	0.257785076925942	0.797522111247629	0.919205897293659	-6.18511998654323
TRIM10	0.0332286436781599	7.20361337735849	0.257512973953401	0.797731070173706	0.919311346661673	-6.18518848547632
ATXN2L	0.011449057471264	8.02478424528302	0.257358140576927	0.797849979659909	0.919313006598711	-6.18522743086321
LRP2	0.0344786336206901	5.94625579245283	0.25674446136672	0.798321322560323	0.91972069341338	-6.18538156034591
DYNC1I1	-0.0194558764367807	6.43998941509434	-0.256564051795949	0.798459902436739	0.919744950908142	-6.18542680155449
RPL10A	-0.0430317198275905	10.7235807169811	-0.256326978150001	0.798642018193037	0.919819342807757	-6.18548620414795
PGK1	-0.018033485632186	11.7268430377358	-0.256143968648126	0.79878261053232	0.919845896119179	-6.18553202263904
SLC34A1	0.0289011896551701	6.50431235849057	0.255671577237241	0.799145544036103	0.92005350989521	-6.18565014026698
FKBP9	-0.0168225143678162	7.86403581132075	-0.255382999858488	0.799367277028721	0.92005350989521	-6.18572218967077
FH	-0.0245525359195451	7.56181930188679	-0.255342243389933	0.799398594245314	0.92005350989521	-6.18573235883768
HAP1	0.0125203347701142	7.61993620754717	0.255297266878653	0.799433154521777	0.92005350989521	-6.18574357907034
TRIM29	0.0129848376436748	6.75341645283019	0.255019733117397	0.799646422394624	0.920163637944469	-6.18581277144014
ASB4	-0.0240563175287392	6.3886271509434	-0.254738934120315	0.799862215022942	0.920276638454799	-6.18588270146296
HMHB1	-0.0139717643678186	6.81824190566038	-0.254564532585292	0.799996249634702	0.920295553379565	-6.18592609563157
GLYAT	0.0260297974137895	6.38916409433962	0.254113012899541	0.800343288819377	0.920554623841079	-6.1860383039312
HOXA1	0.0292763908045961	5.61345449056604	0.253965455812108	0.80045671035504	0.920554623841079	-6.18607493063371
SLC39A6	-0.0196058591953987	8.0041398490566	-0.25337067885087	0.800913936637748	0.920945117268148	-6.18622235131452
TPBG	-0.0216887830459767	7.33737709433962	-0.252205740405635	0.80180966926888	0.921711642876094	-6.18651009239353
CFI	0.0292714755747108	7.84115350943396	0.252197367242787	0.801816108446262	0.921711642876094	-6.18651215578566
LHX1	0.0166203477011466	6.96140373584906	0.251756733996664	0.802154986232213	0.921965769166294	-6.18662064426926
ARIH1	0.0187157011494241	7.939907	0.251305754376852	0.802501860685185	0.922032625946461	-6.18673148415233
DLX5	-0.0209250057471282	6.37572930188679	-0.251240410850048	0.802552123480041	0.922032625946461	-6.18674752756641
TRAF5	0.0192075143678148	7.37322418867925	0.251067771474867	0.802684923187351	0.922032625946461	-6.18678989467731
FLNC	-0.0218241336206866	7.33778286792453	-0.25097681864667	0.802754889354607	0.922032625946461	-6.18681220355777
MITF	-0.0191032284482766	7.65625341509434	-0.250851537371557	0.80285126560434	0.922032625946461	-6.18684291930451
RFC3	-0.0221992902298842	6.41502030188679	-0.25072995559556	0.802944798851886	0.922032625946461	-6.18687271339984
AGTPBP1	-0.0454663591954061	7.58239426415094	-0.250608976932183	0.803037871000649	0.922032625946461	-6.18690234539689
TRIM38	0.022256280172412	9.38179133962264	0.250407215120382	0.803193098186508	0.92207557377257	-6.186951732334
USP13	-0.0252543103448311	6.65631860377358	-0.250063269271049	0.803457734265767	0.92221810074492	-6.18703583136833
GAS2L1	0.0146640445402282	7.82366526415094	0.249939551530776	0.803552929846615	0.92221810074492	-6.18706605369155
RPS11	0.0153267916666628	13.9967565660377	0.249563873032279	0.803842016937618	0.922399829878877	-6.18715773466813
CCDC57	-0.0211254166666697	7.46071222641509	-0.249320883997903	0.804029013288177	0.922399829878877	-6.18721696069235
RXRA	-0.0207920804597723	11.0095038679245	-0.249274297861261	0.804064865759481	0.922399829878877	-6.18722830899808
GFPT2	0.0229818606321821	8.37800418867925	0.249043399286847	0.804242570462214	0.922468467893491	-6.18728452427775
AVPR2	0.034366670977013	6.95031811320755	0.248572082819273	0.804605338390453	0.92265143595576	-6.1873991111129
VAV2	0.0291887155172379	7.39438043396226	0.248529806502454	0.804637880193977	0.92265143595576	-6.1874093787809
CTNND1	-0.0110878074712693	7.79933416981132	-0.248225405193921	0.804872200543839	0.922784916709066	-6.1874832574228
ECE2	-0.0129206752873579	7.50473411320755	-0.247551231491377	0.805391226297276	0.92324472491614	-6.18764655877607
SHC1	-0.0110843778735656	9.94339275471698	-0.246711662474267	0.80603770798104	0.923850483693558	-6.18784930340549
PLTP	-0.028312591954025	8.90008603773585	-0.246487314093165	0.80621048292673	0.923913199499866	-6.18790336416958
TAF11	0.0129492327586167	7.44317867924528	0.246000835988459	0.806585162310028	0.924064975186376	-6.18802042121894
REM1	0.0223169540229842	6.90068583018868	0.245889725511442	0.806670744616423	0.924064975186376	-6.18804712441103
ENPP2	-0.0190496278735646	7.84011166037736	-0.245752349357044	0.806776561220492	0.924064975186376	-6.18808012339516
NME1-NME2	-0.0150102614942522	8.90728975471698	-0.24570215129331	0.806815228143177	0.924064975186376	-6.1880921768301
TBL2	0.0158393793103384	7.74002083018868	0.244780125692855	0.807525538762786	0.924713874713145	-6.18831313434286
SERPINC1	0.0159603318965491	5.49542488679245	0.244659977503203	0.807618110613895	0.924713874713145	-6.18834186604282
DNAJA2	-0.0180743318965497	8.66706139622642	-0.244113596722132	0.808039121299076	0.92502796274648	-6.18847234755753
PDZRN3	-0.0138095732758634	6.93135994339623	-0.243997190830615	0.808128824597199	0.92502796274648	-6.1885001089045
NR0B1	0.0237950991379305	5.45112658490566	0.24270282974849	0.809126443760251	0.925668343616806	-6.18880790758572
HIST1H2AM	0.0306197916666653	5.95693543396226	0.242502873378953	0.809280587105451	0.925668343616806	-6.18885531148023
PNMA2	0.0252665847701143	6.66209332075472	0.242426392881579	0.809339546775606	0.925668343616806	-6.18887343249541
STAT5B	-0.0191250258620723	9.29679711320755	-0.242423091008759	0.809342092251298	0.925668343616806	-6.18887421470091
ATP2A3	-0.0314753807471293	7.99325483018868	-0.242389464661398	0.809368015551215	0.925668343616806	-6.1888821800939
RRP15	-0.0224769439655184	6.39608916981132	-0.24207010982403	0.809614224012166	0.925668343616806	-6.18895777375649
SEMA3D	0.0273170632183914	5.88095490566038	0.242016309236635	0.809655703792203	0.925668343616806	-6.1889704989675
SH3YL1	-0.0157377672413794	7.34080501886792	-0.241986615555872	0.809678597594315	0.925668343616806	-6.18897752107156
ADH6	-0.0181934568965518	5.83866833962264	-0.241890363964046	0.809752808637958	0.925668343616806	-6.18900027719957
TBX19	-0.0124724382183867	7.84795	-0.241539343410991	0.81002346425593	0.925842504931636	-6.18908319012556
NAPA	-0.0256669525862065	8.63422694339623	-0.241301344609878	0.81020698733598	0.925917038973624	-6.18913933836469
CNR1	0.029498216954023	5.4626500754717	0.24098314026868	0.810452374393446	0.926062240035496	-6.18921432225829
SPC25	0.0136784798850558	6.47855886792453	0.24037263190678	0.810923228723207	0.926464990947127	-6.189357910278
TCOF1	-0.0118334051724123	7.50797786792453	-0.239731023322616	0.811418144814143	0.926895110394903	-6.18950842120037
ABCB11	-0.0256432356321854	5.74593596226415	-0.239503834572055	0.811593409431192	0.926960014916595	-6.18956161974453
STIL	0.0178579181034459	6.45369618867925	0.239127285138718	0.811883919605126	0.92703606450226	-6.18964968176067
FANCA	-0.0114075244252891	5.90202418867925	-0.239110453462286	0.811896905967096	0.92703606450226	-6.18965361488498
LMO4	-0.0221680402298929	9.1487681509434	-0.238378460943111	0.812461721031543	0.927545649714494	-6.18982439521035
ST6GALNAC4	-0.0308304669540274	9.16317920754717	-0.23802120405948	0.812737421560907	0.927690114363944	-6.18990755666072
NAALAD2	0.0300858448275854	5.50662956603774	0.237907283969792	0.812825340428516	0.927690114363944	-6.18993404854988
IQCE	-0.025262024425289	6.7753629245283	-0.237648230190005	0.813025276562817	0.92771528883342	-6.18999424387742
EVX1	-0.0299547701149425	7.39210132075472	-0.237218340697446	0.813357090277889	0.92771528883342	-6.1900939912301
FIGF	0.0246679899425297	5.96488403773585	0.236996293288932	0.813528492864595	0.92771528883342	-6.19014544235358
LRCH4	-0.0179235545977079	9.97007218867924	-0.236975423386651	0.813544603207881	0.92771528883342	-6.1901502756954
POU1F1	0.028213754310344	5.56290633962264	0.23683122169473	0.813655920689264	0.92771528883342	-6.19018366031921
MYCBP2	-0.0173015876436828	8.95768530188679	-0.2368235074264	0.813661875880373	0.92771528883342	-6.19018544570426
AGPAT1	-0.012520942528738	8.49107558490566	-0.236761878434354	0.813709452069596	0.92771528883342	-6.19019970699272
PML	-0.0160447772988519	7.69286149056604	-0.236611496642656	0.813825546377225	0.92771528883342	-6.19023449062214
NME6	-0.014875979885062	7.48501539622641	-0.236393679462117	0.81399370805792	0.92771528883342	-6.19028483309482
AP3M2	-0.019036534482761	7.95371728301887	-0.236343013542733	0.814032824996051	0.92771528883342	-6.19029653650083
ATP8A2	-0.0196665057471259	6.51913441509434	-0.236036116795141	0.814269776716159	0.927804686520451	-6.19036737358926
CPNE3	-0.0259825057471286	9.07310949056604	-0.235850758090556	0.814412898660347	0.927804686520451	-6.19041011309915
GRIP1	0.018759931034479	5.87021886792453	0.235780783322213	0.814466930283095	0.927804686520451	-6.19042623898021
ELOVL6	0.0137056867816101	6.38395175471698	0.235547305865971	0.814647218478015	0.927828791039209	-6.19048000996558
IFI16	0.0321946594827569	9.24450332075472	0.235446315912589	0.814725204705015	0.927828791039209	-6.19050325196867
TTF1	0.0202525704022962	7.18221588679245	0.235277752778597	0.814855376336589	0.927842015889735	-6.19054202322484
TRIM13	0.0130671350574705	7.95530535849057	0.234575724637954	0.81539756879185	0.928254233153716	-6.19070319889737
ELK4	0.0258665617816067	5.89338894339623	0.234501862381818	0.815454619592614	0.928254233153716	-6.19072012867486
PTN	0.0310241336206882	7.15867109433962	0.234255135111545	0.815645197663544	0.928336142657779	-6.19077664182598
BDKRB1	0.028058547413794	5.73201541509434	0.233999506165629	0.815842663417737	0.928425866498068	-6.19083513129487
FGL2	-0.0294565488505736	10.6152298490566	-0.233171375904918	0.81648245182986	0.929018852576401	-6.19102417491564
UHRF2	0.0269728908045987	6.01950358490566	0.233005789439905	0.816610394015339	0.929029356529153	-6.1910618943624
NNAT	-0.0137994367816106	7.37599369811321	-0.232801173310203	0.816768499830381	0.929074168557058	-6.19110846755628
ZMYM2	0.0162086293103476	7.77033562264151	0.232416328075488	0.817065888478627	0.929109444284599	-6.19119595252629
S100A3	0.0257242112068958	6.47932888679245	0.232200185497937	0.81723292423666	0.929109444284599	-6.19124502380639
S100A4	-0.0190721724137966	13.4100182830189	-0.232143307907147	0.817276880859769	0.929109444284599	-6.19125792926639
MPPED2	0.0341501235632178	5.928278	0.232106814678355	0.817305084177846	0.929109444284599	-6.19126620787641
RPS6	0.0225713189655092	13.1751830943396	0.231807067154525	0.817536749349674	0.929109444284599	-6.19133415744611
ST18	-0.0266878735632217	5.83022686792453	-0.231646249177279	0.817661047114677	0.929109444284599	-6.19137057704779
MAP3K11	-0.0212974755747162	9.15452062264151	-0.231616185542561	0.817684284110323	0.929109444284599	-6.19137738260252
PRM1	-0.0219597356321852	5.63452296226415	-0.231532098239457	0.817749278332777	0.929109444284599	-6.19139641290348
STAC	0.0208375057471244	6.97308332075472	0.231109348102683	0.818076057218356	0.92934580110188	-6.1914919835262
CRYBA4	-0.0120838563218406	7.38546024528302	-0.230741952597899	0.818360074259046	0.929424165068313	-6.19157489862226
RAD51	0.0277859410919525	6.03314216981132	0.230630642697108	0.818446127802241	0.929424165068313	-6.19159999344215
IFNA21	0.0269590818965515	5.68001732075472	0.230559250814318	0.818501321958959	0.929424165068313	-6.19161608238285
ROBO1	0.0197929037356293	6.40743003773585	0.230299752370491	0.818701951956262	0.929517115335806	-6.1916745213167
MYO1C	-0.0126277241379338	8.25820049056604	-0.230001825803155	0.81893230751148	0.929580240428153	-6.19174153325578
POP7	0.0233512658045933	7.26195156603774	0.229920600396655	0.818995113436253	0.929580240428153	-6.19175978808079
DPM2	-0.031338681034482	9.26113816981132	-0.229180255500127	0.819567625290455	0.93009516176379	-6.19192587862528
PKP1	-0.0150540675287401	6.94411266037736	-0.228520363729557	0.820078005686163	0.930511767686746	-6.19207346950709
DAG1	-0.0114566034482788	8.10559579245283	-0.227995136880863	0.820484288086356	0.930511767686746	-6.19219063775958
RBP1	-0.0375180977011516	6.45886439622642	-0.227765656341414	0.82066181531308	0.930511767686746	-6.19224174609342
KTN1	0.012798178160919	8.28730294339623	0.22753831841064	0.820837694312794	0.930511767686746	-6.1922923265895
